id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
4952,Male,32,1,47,0,1-2 Year,No,2630,157,195,1
4966,Female,43,1,28,0,1-2 Year,Yes,40218,124,161,1
4983,Male,64,1,28,0,1-2 Year,Yes,60504,31,86,1
4986,Male,38,1,28,0,1-2 Year,Yes,35477,55,56,1
4993,Male,52,1,28,0,1-2 Year,Yes,60558,26,268,1
4997,Male,44,1,10,0,1-2 Year,Yes,27438,124,208,1
5004,Male,35,1,43,0,1-2 Year,Yes,30581,124,172,1
5035,Female,39,1,35,0,1-2 Year,Yes,30345,26,154,1
5055,Male,26,1,2,0,< 1 Year,Yes,26873,152,265,1
5058,Male,35,1,47,0,1-2 Year,Yes,36064,154,289,1
5074,Female,45,1,28,0,1-2 Year,Yes,27550,26,255,1
5085,Male,45,1,28,0,1-2 Year,Yes,29037,26,267,1
5089,Male,62,1,28,0,1-2 Year,Yes,30642,124,12,1
5094,Male,46,1,28,0,1-2 Year,Yes,32208,13,237,1
5099,Female,45,1,46,0,1-2 Year,Yes,35816,91,127,1
5107,Male,21,1,2,0,< 1 Year,Yes,21705,152,282,1
5120,Male,45,1,8,0,1-2 Year,Yes,35616,26,175,1
5122,Female,51,1,28,0,1-2 Year,Yes,34312,26,293,1
5135,Male,46,1,28,0,1-2 Year,Yes,32838,26,226,1
5137,Female,30,1,35,0,1-2 Year,Yes,34700,157,152,1
5141,Male,33,1,28,0,1-2 Year,Yes,25032,124,69,1
5155,Male,31,1,28,0,1-2 Year,Yes,37124,154,75,1
5162,Male,46,1,6,0,1-2 Year,Yes,23753,163,133,1
5178,Female,69,1,30,0,1-2 Year,Yes,28248,124,167,1
5188,Female,47,1,28,0,1-2 Year,Yes,35180,26,42,1
5216,Male,51,1,32,0,1-2 Year,Yes,38657,26,48,1
5227,Male,45,1,15,0,1-2 Year,Yes,28314,124,267,1
5240,Male,48,1,14,0,1-2 Year,Yes,37018,157,74,1
5251,Female,57,1,28,0,1-2 Year,Yes,35873,26,143,1
5265,Male,46,1,18,0,1-2 Year,Yes,2630,156,117,1
5267,Male,31,1,28,0,< 1 Year,Yes,23339,124,213,1
5270,Male,60,1,28,0,1-2 Year,Yes,27721,26,64,1
5273,Male,48,1,15,0,1-2 Year,Yes,25077,124,204,1
5293,Male,52,1,38,0,1-2 Year,Yes,2630,154,265,1
5317,Female,51,1,28,0,1-2 Year,Yes,35828,26,80,1
5318,Female,72,1,20,0,1-2 Year,Yes,2630,124,198,1
5320,Male,59,1,28,0,1-2 Year,Yes,33656,26,20,1
5322,Male,46,1,29,0,1-2 Year,Yes,20982,26,89,1
5326,Female,23,1,26,0,< 1 Year,Yes,48969,152,217,1
5343,Male,40,1,46,0,1-2 Year,Yes,27805,92,68,1
5346,Male,44,1,7,0,1-2 Year,Yes,30896,26,100,1
5347,Female,51,1,46,0,1-2 Year,Yes,2630,124,269,1
5348,Male,37,1,28,0,1-2 Year,Yes,46998,125,83,1
5358,Female,40,1,11,0,1-2 Year,Yes,27842,124,222,1
5364,Female,44,1,33,0,1-2 Year,Yes,2630,157,204,1
5374,Male,36,1,3,0,1-2 Year,Yes,38685,124,143,1
5378,Male,36,1,46,0,1-2 Year,Yes,18619,155,162,1
5388,Male,49,1,50,0,1-2 Year,Yes,2630,8,170,1
5389,Male,36,1,28,0,1-2 Year,Yes,30060,124,137,1
5394,Female,59,1,28,0,1-2 Year,Yes,60801,122,192,1
5416,Male,33,1,28,0,< 1 Year,Yes,76737,26,139,1
5427,Male,50,1,28,0,1-2 Year,Yes,47820,124,79,1
5428,Female,50,1,28,0,1-2 Year,Yes,27990,26,135,1
5433,Male,56,1,48,0,1-2 Year,Yes,2630,26,26,1
5434,Male,64,1,35,0,1-2 Year,Yes,35650,26,144,1
5440,Female,33,1,30,0,> 2 Years,Yes,29422,26,116,1
5441,Male,55,1,28,0,1-2 Year,Yes,34009,26,266,1
5446,Male,60,1,28,0,> 2 Years,Yes,58787,124,41,1
5461,Male,47,1,36,0,1-2 Year,Yes,34577,124,46,1
5471,Male,57,1,8,0,> 2 Years,Yes,2630,26,271,1
5489,Male,21,1,8,0,1-2 Year,Yes,39108,155,62,1
5498,Female,29,1,13,0,< 1 Year,Yes,29463,152,206,1
5501,Male,43,1,39,1,1-2 Year,No,31557,154,261,1
5502,Female,43,1,28,0,1-2 Year,Yes,50055,124,35,1
5518,Male,57,1,41,0,> 2 Years,Yes,30820,26,288,1
5520,Female,36,1,28,0,1-2 Year,Yes,49848,44,81,1
5530,Male,30,1,28,0,1-2 Year,Yes,38982,124,180,1
5537,Female,32,1,28,0,< 1 Year,Yes,25687,156,256,1
5543,Female,47,1,46,0,1-2 Year,Yes,48540,26,91,1
5545,Female,54,1,28,0,1-2 Year,Yes,27977,26,219,1
5573,Male,31,1,13,0,< 1 Year,Yes,2630,124,22,1
5598,Male,49,1,45,0,1-2 Year,Yes,23419,54,252,1
5606,Male,51,1,28,0,1-2 Year,Yes,25287,122,134,1
5609,Female,31,1,37,0,< 1 Year,Yes,41160,26,163,1
5613,Female,42,1,41,0,1-2 Year,Yes,27953,26,116,1
5618,Male,23,1,46,0,< 1 Year,Yes,27205,152,28,1
5620,Male,26,1,8,0,1-2 Year,Yes,39223,157,133,1
5628,Female,59,1,28,0,> 2 Years,Yes,2630,26,120,1
5629,Male,24,1,41,0,< 1 Year,Yes,29253,152,287,1
5631,Female,40,1,45,0,1-2 Year,Yes,2630,156,198,1
5636,Male,31,1,33,0,< 1 Year,Yes,35397,124,96,1
5675,Female,27,1,28,0,< 1 Year,Yes,36077,152,299,1
5696,Male,50,1,28,0,> 2 Years,Yes,37078,26,155,1
5729,Female,48,1,35,0,1-2 Year,Yes,39083,124,282,1
5757,Male,48,1,18,0,1-2 Year,Yes,25581,29,12,1
5768,Male,36,1,7,0,1-2 Year,No,31204,157,11,1
5778,Male,69,1,15,0,> 2 Years,Yes,31662,124,188,1
5779,Male,54,1,28,0,1-2 Year,Yes,36877,26,218,1
5784,Female,44,1,28,0,1-2 Year,Yes,2630,26,231,1
5793,Female,67,1,28,0,1-2 Year,Yes,57659,26,244,1
5797,Male,25,1,41,0,< 1 Year,Yes,29709,152,295,1
5810,Male,40,1,28,0,1-2 Year,Yes,54355,156,178,1
5837,Female,45,1,28,0,1-2 Year,Yes,37296,26,120,1
5839,Female,54,1,28,0,> 2 Years,Yes,2630,26,281,1
5843,Male,45,1,20,0,1-2 Year,Yes,2630,124,200,1
5850,Female,48,1,28,1,1-2 Year,Yes,36508,26,248,1
5852,Male,25,1,45,0,< 1 Year,Yes,40995,157,118,1
5855,Male,68,1,28,0,1-2 Year,Yes,82081,26,176,1
5857,Male,43,1,28,0,1-2 Year,Yes,34567,26,90,1
5862,Female,34,1,37,0,1-2 Year,Yes,32977,124,66,1
5865,Male,44,1,8,0,1-2 Year,Yes,35185,7,241,1
5867,Male,35,1,47,0,1-2 Year,Yes,28184,124,168,1
5869,Female,80,1,28,0,1-2 Year,Yes,30972,124,31,1
5872,Male,52,1,8,0,> 2 Years,Yes,27702,26,274,1
5875,Male,56,1,8,0,1-2 Year,Yes,34896,26,118,1
5886,Male,30,1,3,0,1-2 Year,Yes,2630,156,37,1
5897,Male,49,1,8,0,1-2 Year,Yes,25422,122,157,1
5901,Male,69,1,28,0,1-2 Year,Yes,60176,26,207,1
5909,Female,44,1,6,0,1-2 Year,Yes,35312,26,202,1
5913,Female,42,1,28,0,1-2 Year,Yes,36205,26,79,1
5926,Female,66,1,28,0,1-2 Year,Yes,36579,26,43,1
5933,Male,58,1,28,0,1-2 Year,Yes,47141,124,20,1
5946,Male,28,1,28,0,< 1 Year,No,2630,156,126,1
5953,Male,48,1,28,0,1-2 Year,Yes,51850,156,76,1
5954,Male,38,1,28,0,1-2 Year,Yes,35254,122,170,1
5972,Male,52,1,46,0,1-2 Year,Yes,29269,26,288,1
5975,Male,21,1,3,0,< 1 Year,No,24501,160,87,1
5979,Male,42,1,28,0,1-2 Year,Yes,28343,26,227,1
5987,Male,70,1,41,0,1-2 Year,Yes,29131,31,147,1
5988,Male,61,1,39,0,1-2 Year,Yes,2630,156,72,1
5992,Male,39,1,28,0,> 2 Years,Yes,49775,124,195,1
5993,Female,39,1,34,0,1-2 Year,Yes,2630,163,147,1
5998,Female,47,1,28,0,1-2 Year,Yes,37866,124,191,1
6019,Male,23,1,5,0,< 1 Year,Yes,25957,26,34,1
6025,Male,31,1,37,0,< 1 Year,Yes,30398,152,201,1
6029,Male,41,1,8,0,1-2 Year,Yes,2630,156,124,1
6032,Female,41,1,28,0,1-2 Year,Yes,33115,124,284,1
6033,Male,37,1,8,0,1-2 Year,Yes,24070,124,187,1
6048,Female,46,1,28,0,1-2 Year,Yes,50032,124,64,1
6052,Male,53,1,29,0,1-2 Year,Yes,2630,26,227,1
6060,Male,65,1,15,0,1-2 Year,Yes,37988,124,14,1
6064,Male,28,1,11,0,< 1 Year,Yes,2630,156,126,1
6070,Female,37,1,28,0,1-2 Year,Yes,35459,26,12,1
6084,Female,23,1,32,0,< 1 Year,Yes,42663,26,108,1
6089,Male,60,1,28,0,1-2 Year,Yes,23432,26,28,1
6103,Male,41,1,28,0,1-2 Year,Yes,35416,26,290,1
6106,Female,40,1,28,0,1-2 Year,Yes,44234,122,153,1
6111,Female,30,1,46,0,1-2 Year,Yes,2630,156,223,1
6113,Female,58,1,28,0,1-2 Year,Yes,29090,26,95,1
6139,Male,62,1,24,0,> 2 Years,Yes,19718,7,241,1
6143,Female,23,1,10,0,< 1 Year,Yes,21420,152,112,1
6158,Female,43,1,28,0,1-2 Year,Yes,44717,31,71,1
6162,Female,33,1,36,0,< 1 Year,Yes,2630,124,281,1
6167,Male,24,1,33,0,1-2 Year,Yes,27344,26,274,1
6185,Male,38,1,28,0,> 2 Years,Yes,47503,124,90,1
6189,Female,42,1,11,0,1-2 Year,Yes,38531,154,217,1
6196,Male,38,1,20,0,1-2 Year,Yes,2630,124,11,1
6199,Male,30,1,35,0,1-2 Year,Yes,24063,124,253,1
6201,Male,60,1,28,0,1-2 Year,Yes,49933,26,178,1
6211,Male,44,1,28,0,1-2 Year,Yes,39684,124,190,1
6221,Male,44,1,45,0,1-2 Year,Yes,41760,26,106,1
6223,Male,25,1,36,0,< 1 Year,Yes,35853,152,181,1
6233,Male,33,1,28,0,1-2 Year,Yes,40446,26,171,1
6250,Male,58,1,28,0,1-2 Year,Yes,54483,124,54,1
6253,Male,24,1,6,0,< 1 Year,Yes,30225,152,69,1
6256,Female,28,1,3,0,< 1 Year,Yes,2630,152,292,1
6268,Male,36,1,3,0,1-2 Year,Yes,2630,26,127,1
6289,Male,41,1,45,0,1-2 Year,Yes,2630,156,279,1
6303,Male,29,1,32,0,1-2 Year,Yes,37526,157,167,1
6305,Male,49,1,28,0,1-2 Year,Yes,33651,4,269,1
6320,Female,38,1,28,0,1-2 Year,Yes,35508,124,227,1
6335,Male,53,1,50,0,1-2 Year,Yes,31835,26,101,1
6336,Female,46,1,8,0,1-2 Year,Yes,42825,7,93,1
6353,Male,26,1,36,0,< 1 Year,Yes,33047,152,289,1
6357,Male,69,1,27,0,1-2 Year,Yes,28254,124,161,1
6360,Female,29,1,50,0,1-2 Year,Yes,2630,156,175,1
6362,Male,63,1,28,0,1-2 Year,Yes,44862,26,251,1
6372,Male,70,1,28,0,> 2 Years,Yes,43007,26,156,1
6374,Female,40,1,9,0,1-2 Year,Yes,45402,26,57,1
6380,Female,39,1,28,0,1-2 Year,Yes,33987,124,154,1
6390,Female,58,1,28,0,1-2 Year,Yes,41633,26,136,1
6391,Female,47,1,28,0,1-2 Year,Yes,50583,26,256,1
6401,Male,55,1,28,0,1-2 Year,Yes,55845,124,188,1
6416,Female,28,1,3,0,1-2 Year,Yes,2630,156,198,1
6433,Male,57,1,28,0,1-2 Year,Yes,42354,26,94,1
6439,Male,50,1,28,0,1-2 Year,Yes,34577,26,39,1
6444,Female,33,1,28,0,< 1 Year,Yes,42164,124,137,1
6445,Male,56,1,28,0,1-2 Year,Yes,31415,124,240,1
6446,Male,24,1,46,0,1-2 Year,Yes,2630,156,129,1
6469,Male,74,1,31,0,1-2 Year,Yes,2630,9,74,1
6472,Female,60,1,28,0,> 2 Years,Yes,41709,26,237,1
6473,Female,40,1,36,0,1-2 Year,Yes,32020,124,120,1
6485,Male,28,1,11,0,1-2 Year,Yes,35916,163,234,1
6488,Female,26,1,14,0,1-2 Year,Yes,39577,26,146,1
6492,Female,43,1,8,0,1-2 Year,Yes,24940,26,260,1
6498,Male,58,1,8,0,1-2 Year,Yes,52636,25,75,1
6505,Male,48,1,28,0,> 2 Years,Yes,24781,124,11,1
6528,Male,56,1,44,0,1-2 Year,Yes,39159,154,69,1
6537,Male,35,1,15,0,1-2 Year,Yes,2630,157,182,1
6544,Male,60,1,35,0,> 2 Years,Yes,2630,156,13,1
6546,Female,38,1,32,0,1-2 Year,Yes,34278,124,86,1
6553,Male,68,1,28,0,> 2 Years,Yes,48815,26,266,1
6556,Male,34,1,28,0,1-2 Year,Yes,53394,61,122,1
6558,Female,45,1,28,0,1-2 Year,Yes,2630,122,189,1
6562,Male,54,1,50,0,1-2 Year,Yes,32453,30,68,1
6565,Female,71,1,28,0,1-2 Year,No,26021,124,145,1
6592,Male,25,1,28,0,< 1 Year,Yes,9816,152,261,1
6607,Male,51,1,28,0,1-2 Year,Yes,31685,26,165,1
6631,Male,62,1,19,0,1-2 Year,Yes,33429,4,261,1
6639,Female,60,1,30,0,1-2 Year,Yes,37469,26,26,1
6649,Male,54,1,28,0,> 2 Years,Yes,53773,26,41,1
6653,Male,32,1,18,0,< 1 Year,Yes,58556,152,104,1
6654,Female,53,1,28,0,1-2 Year,Yes,25991,26,110,1
6671,Male,36,1,36,0,1-2 Year,Yes,30679,124,293,1
6673,Male,47,1,28,0,1-2 Year,Yes,52126,26,71,1
6675,Male,49,1,13,0,1-2 Year,Yes,35075,26,102,1
6679,Male,51,1,28,0,1-2 Year,Yes,41927,26,286,1
6688,Male,57,1,28,0,1-2 Year,Yes,52687,26,194,1
6694,Male,59,1,21,0,1-2 Year,Yes,28975,124,116,1
6697,Male,41,1,28,0,1-2 Year,Yes,42305,158,273,1
6700,Male,30,1,28,0,1-2 Year,Yes,20875,26,215,1
6707,Female,45,1,28,0,1-2 Year,Yes,41926,124,299,1
6708,Male,24,1,28,0,< 1 Year,Yes,50990,26,207,1
6718,Male,52,1,28,0,1-2 Year,Yes,2630,26,155,1
6727,Female,50,1,28,0,1-2 Year,Yes,45221,26,181,1
6732,Male,36,1,8,0,1-2 Year,Yes,28541,26,161,1
6739,Male,37,1,15,0,1-2 Year,Yes,23023,26,181,1
6748,Female,27,1,28,0,< 1 Year,Yes,98428,24,43,1
6757,Male,45,1,28,0,1-2 Year,Yes,46904,26,97,1
6758,Male,38,1,29,0,1-2 Year,Yes,2630,124,162,1
6769,Female,37,1,28,0,1-2 Year,Yes,42799,26,243,1
6771,Female,21,1,2,0,< 1 Year,Yes,24600,152,16,1
6783,Female,55,1,28,0,> 2 Years,Yes,52937,26,79,1
6785,Female,35,1,30,0,1-2 Year,Yes,2630,154,46,1
6787,Male,58,1,11,0,1-2 Year,No,24049,26,68,1
6789,Male,40,1,28,0,1-2 Year,Yes,42059,61,248,1
6814,Female,68,1,28,0,1-2 Year,Yes,52620,26,277,1
6826,Male,42,1,41,0,1-2 Year,Yes,28651,26,91,1
6844,Female,50,1,8,0,1-2 Year,Yes,37055,124,164,1
6854,Female,42,1,28,0,1-2 Year,Yes,40284,26,22,1
6874,Female,49,1,45,0,1-2 Year,Yes,31141,26,83,1
6908,Female,43,1,46,0,1-2 Year,Yes,2630,124,115,1
6910,Male,33,1,28,0,1-2 Year,Yes,33833,154,267,1
6917,Female,33,1,28,0,< 1 Year,Yes,29192,124,193,1
6929,Female,24,1,8,0,< 1 Year,Yes,2630,156,287,1
6930,Male,50,1,31,0,> 2 Years,Yes,2630,163,83,1
6937,Male,44,1,28,0,1-2 Year,Yes,66576,26,264,1
6946,Male,22,1,47,0,< 1 Year,Yes,38166,152,277,1
6954,Male,53,1,28,0,1-2 Year,Yes,71053,124,231,1
6955,Female,28,1,28,0,< 1 Year,Yes,35059,152,129,1
6962,Male,48,1,28,0,> 2 Years,Yes,37156,26,19,1
6972,Male,40,1,8,0,1-2 Year,Yes,37918,124,251,1
6984,Male,49,1,28,0,1-2 Year,Yes,63567,26,200,1
6987,Female,37,1,28,0,1-2 Year,Yes,2630,125,111,1
7004,Male,77,1,28,0,> 2 Years,Yes,60419,26,96,1
7015,Male,51,1,50,0,1-2 Year,Yes,20660,24,80,1
7017,Female,64,1,28,0,1-2 Year,Yes,2630,26,221,1
7023,Male,46,1,28,0,1-2 Year,Yes,2630,124,202,1
7024,Female,46,1,28,0,1-2 Year,Yes,27783,26,160,1
7027,Female,41,1,39,0,1-2 Year,Yes,2630,122,244,1
7051,Male,43,1,28,0,1-2 Year,Yes,38884,124,111,1
7058,Male,72,1,45,0,1-2 Year,Yes,33034,26,283,1
7063,Male,42,1,28,0,1-2 Year,Yes,40831,29,262,1
7070,Female,48,1,28,0,1-2 Year,Yes,40814,26,198,1
7075,Male,47,1,46,0,1-2 Year,Yes,40369,11,87,1
7079,Male,25,1,8,0,< 1 Year,Yes,26402,152,246,1
7083,Male,40,1,28,0,1-2 Year,Yes,37867,124,148,1
7085,Female,38,1,35,0,1-2 Year,Yes,2630,26,26,1
7090,Male,61,1,28,0,1-2 Year,No,2630,157,223,1
7096,Male,21,1,37,0,< 1 Year,Yes,41811,124,177,1
7108,Male,44,1,45,0,1-2 Year,Yes,40418,124,107,1
7118,Male,62,1,28,0,1-2 Year,Yes,40450,124,269,1
7121,Female,34,1,8,0,1-2 Year,Yes,26322,124,130,1
7159,Male,21,1,28,0,< 1 Year,Yes,62848,154,213,1
7160,Female,37,1,28,0,1-2 Year,Yes,26902,157,75,1
7165,Female,38,1,28,0,1-2 Year,Yes,23448,29,28,1
7173,Female,49,1,28,0,1-2 Year,Yes,59174,26,272,1
7185,Male,38,1,28,0,1-2 Year,No,28751,150,192,1
7203,Male,47,1,28,0,1-2 Year,Yes,48810,124,114,1
7207,Male,54,1,28,0,1-2 Year,Yes,28561,122,219,1
7216,Female,22,1,30,0,< 1 Year,Yes,34383,152,30,1
7226,Female,21,1,45,0,1-2 Year,Yes,32638,26,176,1
7230,Female,33,1,20,0,1-2 Year,Yes,2630,124,228,1
7241,Female,32,1,28,0,1-2 Year,Yes,37911,156,213,1
7251,Male,43,1,46,0,1-2 Year,Yes,25442,124,220,1
7252,Male,44,1,28,0,1-2 Year,Yes,69665,26,78,1
7255,Male,34,1,46,0,1-2 Year,Yes,23247,124,72,1
7265,Female,43,1,39,0,1-2 Year,Yes,35207,120,231,1
7270,Male,41,1,28,0,1-2 Year,Yes,41342,26,267,1
7280,Male,56,1,28,0,1-2 Year,Yes,64740,122,58,1
7283,Female,61,1,28,0,> 2 Years,Yes,40066,122,219,1
7290,Female,43,1,33,0,1-2 Year,Yes,33979,124,120,1
7306,Female,51,1,41,0,1-2 Year,Yes,47506,26,18,1
7307,Female,25,1,16,0,1-2 Year,Yes,2630,156,138,1
7343,Female,46,1,46,0,1-2 Year,Yes,36963,156,40,1
7350,Male,50,1,28,0,1-2 Year,Yes,107966,26,192,1
7351,Male,44,1,28,0,1-2 Year,Yes,2630,26,66,1
7362,Female,46,1,31,0,1-2 Year,Yes,2630,124,280,1
7372,Male,29,1,39,0,1-2 Year,Yes,34701,124,213,1
7383,Male,25,1,6,0,< 1 Year,Yes,2630,152,261,1
7391,Female,60,1,28,0,1-2 Year,Yes,41612,26,144,1
7406,Female,47,,28,0,1-2 Year,Yes,34604,124,99,1
7408,Male,41,,13,0,1-2 Year,Yes,25527,26,85,1
7413,Female,45,,48,0,1-2 Year,Yes,2630,31,98,1
7425,Female,48,,28,0,1-2 Year,Yes,56758,124,270,1
7431,Male,44,,28,0,1-2 Year,Yes,34343,122,290,1
7438,Male,33,,28,0,1-2 Year,Yes,28150,124,186,1
7448,Male,34,,28,0,1-2 Year,Yes,38748,122,104,1
7451,Male,49,1,28,0,1-2 Year,Yes,69856,26,235,1
7473,Female,60,1,28,0,1-2 Year,Yes,81032,26,14,1
7475,Male,33,1,20,0,< 1 Year,Yes,37410,124,298,1
7481,Male,52,1,8,0,> 2 Years,Yes,36986,26,235,1
7483,Male,80,1,28,0,1-2 Year,Yes,57911,52,179,1
7492,Male,26,1,26,0,< 1 Year,Yes,30785,26,115,1
7519,Male,46,1,45,0,1-2 Year,Yes,21394,26,298,1
7541,Male,68,1,39,0,1-2 Year,Yes,2630,26,130,1
7546,Male,53,1,14,0,1-2 Year,Yes,53080,156,134,1
7551,Female,41,1,45,0,1-2 Year,Yes,23150,124,65,1
7563,Female,38,1,50,0,1-2 Year,Yes,2630,157,159,1
7576,Male,55,1,1,0,1-2 Year,Yes,2630,124,141,1
7578,Male,32,1,28,0,1-2 Year,Yes,39503,155,20,1
7590,Female,46,1,28,0,1-2 Year,Yes,62787,26,143,1
7594,Male,54,1,48,0,1-2 Year,Yes,2630,163,231,1
7595,Male,32,1,41,0,1-2 Year,Yes,36131,26,121,1
7607,Male,49,1,28,0,1-2 Year,Yes,39786,13,34,1
7609,Female,36,1,29,0,1-2 Year,Yes,26381,156,195,1
7616,Male,49,1,28,0,1-2 Year,Yes,57249,124,99,1
7621,Female,42,1,11,1,1-2 Year,No,32633,124,226,1
7629,Male,67,1,28,0,1-2 Year,Yes,45730,26,42,1
7634,Female,45,1,43,0,1-2 Year,Yes,2630,124,284,1
7648,Female,37,1,46,0,1-2 Year,Yes,29336,124,286,1
7649,Female,30,1,12,0,< 1 Year,Yes,2630,26,160,1
7651,Female,44,1,8,0,> 2 Years,Yes,44569,25,296,1
7654,Male,36,1,28,0,1-2 Year,Yes,45835,29,21,1
7658,Male,50,1,7,0,1-2 Year,Yes,137771,124,98,1
7659,Male,45,1,29,0,1-2 Year,Yes,25299,124,180,1
7662,Female,43,1,28,0,1-2 Year,Yes,46553,125,110,1
7672,Female,39,1,28,0,1-2 Year,Yes,45244,124,246,1
7682,Male,37,1,11,0,1-2 Year,Yes,33840,124,119,1
7687,Male,43,1,46,0,1-2 Year,Yes,32622,26,205,1
7698,Female,34,1,36,0,1-2 Year,Yes,33699,26,247,1
7699,Female,33,1,3,0,1-2 Year,Yes,24580,154,100,1
7701,Male,37,1,38,0,1-2 Year,Yes,2630,124,198,1
7706,Male,38,1,45,0,1-2 Year,Yes,24917,26,205,1
7714,Female,40,1,41,0,1-2 Year,Yes,41649,124,44,1
7722,Male,35,1,8,0,1-2 Year,Yes,41099,156,202,1
7732,Male,42,1,39,0,1-2 Year,Yes,31930,124,266,1
7742,Female,42,1,8,0,1-2 Year,Yes,27958,124,57,1
7748,Male,32,1,28,0,< 1 Year,Yes,36582,152,287,1
7752,Female,36,1,46,0,1-2 Year,Yes,2630,156,27,1
7758,Male,48,1,30,0,1-2 Year,Yes,2630,124,155,1
7767,Female,47,1,28,0,1-2 Year,Yes,41227,26,246,1
7769,Female,32,1,28,0,< 1 Year,Yes,2630,157,262,1
7771,Male,43,1,38,0,1-2 Year,Yes,34327,124,47,1
7777,Male,42,1,28,0,1-2 Year,Yes,30135,124,271,1
7783,Male,45,1,28,0,> 2 Years,Yes,42229,122,102,1
7790,Male,33,1,36,0,< 1 Year,Yes,36706,154,133,1
7795,Male,31,1,50,0,1-2 Year,Yes,2630,156,238,1
7801,Male,67,1,28,0,> 2 Years,Yes,2630,91,142,1
7806,Male,41,1,6,0,1-2 Year,Yes,20859,124,203,1
7818,Male,41,1,8,0,1-2 Year,Yes,46932,124,36,1
7819,Male,40,1,33,0,1-2 Year,Yes,29238,124,249,1
7827,Female,20,1,48,0,1-2 Year,Yes,2630,156,118,1
7832,Male,32,1,12,0,< 1 Year,Yes,28855,156,22,1
7851,Male,59,1,11,0,1-2 Year,Yes,37449,29,13,1
7852,Male,55,1,28,0,1-2 Year,Yes,43466,26,169,1
7853,Male,37,1,28,0,1-2 Year,Yes,29184,26,14,1
7862,Female,37,1,28,0,1-2 Year,Yes,35867,124,14,1
7870,Female,54,1,14,0,1-2 Year,Yes,2630,26,187,1
7886,Male,46,1,41,0,1-2 Year,Yes,23231,26,55,1
7893,Female,55,1,28,0,> 2 Years,Yes,38782,13,60,1
7895,Male,46,1,28,0,1-2 Year,Yes,32605,124,251,1
7900,Female,44,1,3,0,< 1 Year,Yes,2630,124,48,1
7902,Female,47,1,28,0,1-2 Year,Yes,53405,26,178,1
7905,Male,23,1,29,0,1-2 Year,Yes,42705,163,295,1
7911,Female,38,1,39,0,1-2 Year,Yes,34216,26,114,1
7917,Male,52,1,28,0,1-2 Year,Yes,61181,26,12,1
7919,Female,62,1,28,0,1-2 Year,Yes,57662,26,137,1
7920,Male,40,1,35,0,1-2 Year,Yes,2630,156,203,1
7925,Male,66,1,28,0,1-2 Year,Yes,88368,154,79,1
7926,Male,57,1,5,0,1-2 Year,Yes,27285,26,181,1
7930,Male,52,1,28,0,1-2 Year,Yes,45489,26,123,1
7934,Male,54,1,45,0,1-2 Year,Yes,48431,124,104,1
7940,Female,34,1,21,0,1-2 Year,Yes,24808,155,218,1
7960,Male,33,1,12,0,< 1 Year,Yes,35990,26,137,1
7964,Male,43,1,20,0,1-2 Year,Yes,2630,150,204,1
7967,Female,45,1,7,0,1-2 Year,Yes,34941,26,167,1
7970,Male,25,1,28,0,< 1 Year,Yes,42389,156,264,1
7986,Male,46,1,43,0,1-2 Year,Yes,2630,26,270,1
7987,Male,37,1,28,0,1-2 Year,Yes,49301,124,267,1
7992,Male,35,1,28,0,1-2 Year,Yes,36664,26,295,1
8004,Male,47,1,28,0,1-2 Year,Yes,26638,124,272,1
8008,Female,71,1,13,0,1-2 Year,Yes,29369,147,109,1
8023,Male,44,1,28,0,1-2 Year,Yes,31202,122,60,1
8031,Female,36,1,28,0,1-2 Year,Yes,28784,124,70,1
8034,Male,37,1,43,0,1-2 Year,Yes,26495,124,126,1
8035,Male,50,1,28,0,1-2 Year,Yes,40384,26,185,1
8044,Male,37,1,28,0,1-2 Year,Yes,69856,26,45,1
8051,Female,28,1,10,0,1-2 Year,Yes,28696,157,95,1
8058,Male,52,1,8,0,1-2 Year,Yes,29123,124,68,1
8059,Female,41,1,15,0,1-2 Year,Yes,2630,156,259,1
8063,Male,45,1,24,0,1-2 Year,Yes,39465,124,298,1
8064,Female,25,1,39,0,< 1 Year,Yes,30758,152,262,1
8074,Male,46,1,28,0,1-2 Year,Yes,40050,26,13,1
8076,Male,55,1,28,0,1-2 Year,Yes,30062,25,106,1
8086,Male,49,1,28,0,> 2 Years,Yes,46554,124,136,1
8104,Female,67,1,11,0,1-2 Year,Yes,33946,26,198,1
8105,Female,24,1,28,0,< 1 Year,Yes,32827,152,79,1
8111,Female,39,1,28,0,1-2 Year,Yes,24124,122,197,1
8112,Male,41,1,29,0,1-2 Year,Yes,38725,124,270,1
8115,Male,46,1,28,0,> 2 Years,Yes,43657,26,208,1
8119,Female,33,1,28,1,< 1 Year,No,2630,1,87,1
8135,Female,55,1,28,0,1-2 Year,Yes,28993,124,178,1
8151,Female,37,1,28,0,1-2 Year,Yes,38275,26,139,1
8176,Female,51,1,28,0,1-2 Year,Yes,30714,26,105,1
8184,Male,43,1,46,0,1-2 Year,Yes,22962,124,262,1
8187,Female,24,1,37,0,< 1 Year,Yes,37323,152,32,1
8199,Male,56,1,28,0,1-2 Year,Yes,44425,25,231,1
8202,Female,55,1,33,0,1-2 Year,Yes,43129,26,223,1
8209,Female,39,1,6,1,1-2 Year,Yes,27833,124,294,1
